index,code,year,period,id,Country,population,tourists,venue,rate,food,glass,metal,other,paper,plastic,leather,green_waste,waste_recycling
1077,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0126A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1088,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0126C,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1090,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0131,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1098,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0111,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1108,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0126C,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1109,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0131,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1115,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0126C,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1118,EEA_3161-01-1,2009,2009-01--2009-12,FRER10807,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1136,EEA_31615-01-7,2006,2006-01--2006-12,UKSC010757,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1137,EEA_31615-01-7,2006,2006-01--2006-12,UKSC020446,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1138,EEA_31615-01-7,2006,2006-01--2006-12,UKSC023000,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1139,EEA_31615-01-7,2006,2006-01--2006-12,UKSC020305,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1160,EEA_31615-01-7,2006,2006-01--2006-12,UKSC010758,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1161,EEA_31615-01-7,2006,2006-01--2006-12,UKSC010642,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1162,EEA_3161-02-2,2006,2006-01--2006-12,UKSC006830,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1163,EEA_3161-02-2,2006,2006-01--2006-12,UKSC003806,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1166,EEA_3161-02-2,2006,2006-01--2006-12,UKSC006800,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1171,EEA_3161-02-2,2006,2006-01--2006-12,UKSC005701,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1200,EEA_31615-01-7,2006,2006-01--2006-12,UKSC020637,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1201,EEA_31615-01-7,2006,2006-01--2006-12,UKSC023032,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1202,EEA_31615-01-7,2006,2006-01--2006-12,UKSC023265,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1207,EEA_3161-02-2,2006,2006-01--2006-12,UKSC006000,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1211,EEA_3161-02-2,2006,2006-01--2006-12,UKSC006806,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1217,EEA_3161-02-2,2006,2006-01--2006-12,UKSC006586,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1225,EEA_3161-02-2,2006,2006-01--2006-12,UKSC010465,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1238,EEA_3161-02-2,2006,2006-01--2006-12,UKSC005900,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1244,EEA_3161-02-2,2006,2006-01--2006-12,UKSC006320,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1250,EEA_31615-01-7,2008,2008-01--2008-12,FRDR506B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1259,EEA_3161-01-1,2008,2008-01--2008-12,FRDR506B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1272,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0475,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1278,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0476,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1283,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0475,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1287,EEA_31615-01-7,2008,2008-01--2008-12,BERW06_MV35R,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004
1293,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0462A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1296,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0462A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1299,EEA_3161-01-1,2008,2008-01--2008-12,FRGR1337,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1301,EEA_3161-02-2,2008,2008-01--2008-12,FRGR1337,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1309,EEA_31615-01-7,2006,2006-01--2006-12,UKSC006000,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1310,EEA_31615-01-7,2006,2006-01--2006-12,UKSC010000,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1320,EEA_31615-01-7,2006,2006-01--2006-12,UKSC004000,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1329,EEA_31615-01-7,2006,2006-01--2006-12,UKSC003100,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1330,EEA_31615-01-7,2006,2006-01--2006-12,UKSC003000,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1332,EEA_31615-01-7,2006,2006-01--2006-12,UKSC006834,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1333,EEA_31615-01-7,2006,2006-01--2006-12,UKSC006800,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1368,EEA_3161-03-3,2008,2007-12--2008-02,FRDR506B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1371,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0476,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1372,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0476,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1376,EEA_3161-02-2,2006,2006-01--2006-12,UKSC010757,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1381,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0462A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1383,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0462B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1402,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0462A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1404,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0456,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1410,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0462A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1423,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0462B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1427,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0458,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1433,EEA_3161-03-3,2008,2008-01--2008-12,FRGR1337,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1438,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0462A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1439,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0462A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1441,EEA_31615-01-7,2008,2008-01--2008-12,FRGR1337,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1446,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0458,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1452,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0462B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1453,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0458,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1457,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0534,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1458,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0538,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1464,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0462B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1466,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0458,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1473,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0534,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1478,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0534,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1507,EEA_3161-03-3,2008,2008-01--2008-12,SE667320-153747,Sweden,24.981498121823694,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
1524,EEA_3161-05-5,2008,2008-01--2008-12,FRCR458,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1525,EEA_31615-01-7,2008,2008-01--2008-12,FRCR458,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1526,EEA_3161-03-3,2008,2008-01--2008-12,FRCR333,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1547,EEA_31615-01-7,2008,2008-01--2008-12,FRCR333,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1548,EEA_3161-02-2,2008,2008-01--2008-12,FRCR333,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1552,EEA_3161-03-3,2008,2008-01--2008-12,FRCR335,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1559,EEA_3161-05-5,2008,2008-01--2008-12,FRCR457,Germany,237.30759674834,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83
1560,EEA_31615-01-7,2008,2008-01--2008-12,FRCR457,Germany,237.30759674834,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83
1563,EEA_3161-02-2,2008,2008-01--2008-12,FRCR333,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1572,EEA_3161-01-1,2008,2008-01--2008-12,SE667320-153747,Sweden,24.981498121823694,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
1575,EEA_3161-03-3,2008,2008-01--2008-12,FRCR457,Germany,237.30759674834,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83
1576,EEA_3161-02-2,2008,2008-01--2008-12,FRCR457,Germany,237.30759674834,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83
1583,EEA_31615-01-7,2008,2008-01--2008-12,SE667320-153747,Sweden,24.981498121823694,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
1591,EEA_3161-01-1,2008,2008-01--2008-12,FRCR457,Germany,237.30759674834,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83
1624,EEA_3161-01-1,2009,2009-01--2009-12,ES12113,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
1626,EEA_3161-02-2,2009,2009-01--2009-12,ES12113,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
1628,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0057,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1632,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0058,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1636,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0062,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1640,EEA_3161-05-5,2009,2009-01--2009-12,FRDR625,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1643,EEA_3161-02-2,2009,2009-01--2009-12,FRDR619,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1644,EEA_3161-05-5,2009,2009-01--2009-12,FRGR1488,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1647,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0052,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1649,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0057,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1652,EEA_31615-01-7,2009,2009-01--2009-12,FRGR1488,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1656,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0052,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1659,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0057,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1663,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0061,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1671,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0054,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1672,EEA_3161-05-5,2009,2009-01--2009-12,ES030MSPF0428021,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
1681,EEA_3161-01-1,2009,2009-01--2009-12,FRDR625,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1684,EEA_31615-01-7,2009,2009-01--2009-12,FRDR619,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1690,EEA_3161-01-1,2009,2009-01--2009-12,FRGR1488,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1694,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0052,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1700,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0058,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1706,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0061,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1727,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0052,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1729,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0057,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1731,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0058,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1733,EEA_3161-01-1,2009,2009-01--2009-12,FRER70,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1738,EEA_3161-02-2,2009,2009-01--2009-12,FRDR110,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1744,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0062,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1746,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0061,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1763,EEA_3161-05-5,2009,2009-01--2009-12,FRDR110,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1764,EEA_3161-02-2,2009,2009-01--2009-12,FRDR110,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1769,EEA_31615-01-7,2009,2009-01--2009-12,FRDR110,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1774,EEA_3161-01-1,2009,2009-01--2009-12,FRDR109,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1776,EEA_3161-01-1,2009,2009-01--2009-12,FRDR106,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1779,EEA_3161-05-5,2009,2009-01--2009-12,FRDR109,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1780,EEA_3161-02-2,2009,2009-01--2009-12,FRDR109,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1784,EEA_31615-01-7,2009,2009-01--2009-12,FRDR106,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1785,EEA_3161-02-2,2009,2009-01--2009-12,FRDR106,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1797,EEA_31615-01-7,2009,2009-01--2009-12,FRDR109,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1799,EEA_3161-05-5,2009,2009-01--2009-12,ES12120,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
1803,EEA_31615-01-7,2009,2009-01--2009-12,ES12121,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
1805,EEA_3161-03-3,2009,2009-01--2009-12,ES030MSPF0428021,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
1821,EEA_3161-01-1,2009,2009-01--2009-12,FRDR625,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1839,EEA_3161-03-3,2009,2009-01--2009-12,BERW06_VE18R,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004
1840,EEA_3161-03-3,2009,2009-01--2009-12,BERW06_LE14R,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004
1860,EEA_3161-03-3,2009,2009-01--2009-12,BERW06_ML06R,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004
1874,EEA_3161-05-5,2009,2009-01--2009-12,ES030MSPF0805021,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
1875,EEA_31615-01-7,2009,2009-01--2009-12,ES030MSPF0805021,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
1883,EEA_3161-02-2,2007,2007-01--2007-12,UKSC010610,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
1900,EEA_3161-01-1,2009,2009-01--2009-12,FRCR277,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1902,EEA_3161-05-5,2009,2009-01--2009-12,FRCR277,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1910,EEA_3161-05-5,2009,2009-01--2009-12,FRCR22,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1920,EEA_3161-05-5,2009,2009-01--2009-12,FRCR156,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1921,EEA_31615-01-7,2009,2009-01--2009-12,FRCR156,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1928,EEA_3161-03-3,2009,2009-01--2009-12,FRCR212,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1930,EEA_3161-03-3,2009,2009-01--2009-12,FRCR277,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1937,EEA_3161-01-1,2009,2009-01--2009-12,ES030MSPF0422021,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
1948,EEA_3161-01-1,2008,2008-01--2008-12,FRDR517A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1962,EEA_31615-01-7,2009,2009-01--2009-12,ES030MSPF0602021,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
2061,EEA_3161-03-3,2009,2009-01--2009-12,FRCR132,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2075,EEA_3161-03-3,2009,2009-01--2009-12,FRCR78,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2082,EEA_3161-03-3,2009,2009-01--2009-12,FRCR90,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2083,EEA_31615-01-7,2009,2009-01--2009-12,FRCR151,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
